sigla_curso_ref,id_cadeira,nome_cadeira,ects,periodo,metodo_avaliacao,programa,num_alunos,docentes,url_curso
MEQ21,564560566185871,Engenharia das Reacções Avançada,6.0,P3,&Eacute;poca Normal =&nbsp; &Eacute;poca de Recurso =  &Eacute;poca Especial    &#x2022; Exame Final (Ex) (obrigat&oacute;rio). Contribui&ccedil;&atilde;o da nota de Exame de 50% (ou 75%) para a classifica&ccedil;&atilde;o final de ERA; nota m&iacute;nima: 8.    &#x2022; Avalia&ccedil;&atilde;o por mini testes em aula (T15) (n&atilde;o obrigat&oacute;ria). Realizam-se 4 pontos de avalia&ccedil;&atilde;o T15; mini-testes em aula; com dura&ccedil;&atilde;o at&eacute; 15 min. S&atilde;o contabilizados os 3 melhores resultados para o c&aacute;lculo da m&eacute;dia em T15.&nbsp; A nota desta componente poder&aacute; ter um peso de 25% para a classifica&ccedil;&atilde;o final.    &#x2022; Componente Laboratorial (CL) (obrigat&oacute;ria). Cada grupo dever&aacute; elaborar um relat&oacute;rio relativo aos trabalhos de laborat&oacute;rio; a realizar de acordo com o calend&aacute;rio de aulas dispon&iacute;vel na p&aacute;gina de ERA; sec. &quot;LAB&quot;. Este dever&aacute; ser entregue at&eacute; uma semana ap&oacute;s a &uacute;ltima sess&atilde;o laboratorial do per&iacute;odo. A nota desta componente ter&aacute; um peso de 25% para a classifica&ccedil;&atilde;o final.      &#x2022; A classifica&ccedil;&atilde;o final de ERA ser&aacute; obtida por:&nbsp;   NF =&nbsp; MAX&nbsp; ( 0;50 Ex + 0;25 T15 + 0;25 CL ;&nbsp;&nbsp;0;75 Ex + 0;25 CL ),,88,Maria del Carmen Bacariza Rey | José Manuel Félix Madeira Lopes,https://fenix.tecnico.ulisboa.pt/disciplinas/ERA2/2025-2026/1-semestre
MEQ21,564560566185873,Optimização de Processos,6.0,P3,,,5,Henrique Aníbal Santos de Matos,https://fenix.tecnico.ulisboa.pt/disciplinas/OPro2/2025-2026/1-semestre
MEQ21,564560566192727,Catálise e Processos Catalíticos,6.0,P3,&Eacute;poca Normal =&nbsp; &Eacute;poca de Recurso &#x2022; Avalia&ccedil;&atilde;o por testes em aula; n&atilde;o obrigat&oacute;ria. Durante o per&iacute;odo realizam-se&nbsp;2 testes em aula (1 hora cada teste): um no m&oacute;dulo Cat. Homog&eacute;nea; no final das respetivas aulas (T1);&nbsp; e outro teste&nbsp;no m&oacute;dulo Cat. Heterog&eacute;nea no final das respetivas aulas (T2).&nbsp;&nbsp;   &#x2022; Exame Final (Ex) n&atilde;o obrigat&oacute;rio.&nbsp;&nbsp;&nbsp;     &#x2022; A classifica&ccedil;&atilde;o final de&nbsp;CPC ser&aacute; obtida por:&nbsp;   &nbsp; NF = &nbsp;MAX &nbsp;( 0;5 T1 + 0;5 T2&nbsp; ;&nbsp; Ex )  notas:- os alunos podem fazer melhoria de nota no exame global.- os alunos podem repetir um s&oacute; dos blocos/testes (m&oacute;dulo Cat. Homog&eacute;nea ou m&oacute;dulo Cat. Heterog&eacute;nea) no exame global; quer para obten&ccedil;&atilde;o de classifica&ccedil;&atilde;o final positiva quer para melhoria de nota.,,24,Carlos Manuel Faria de Barros Henriques | Maria de Fátima Costa Guedes da Silva | Luísa Margarida Dias Ribeiro de Sousa Martins | José Manuel Félix Madeira Lopes,https://fenix.tecnico.ulisboa.pt/disciplinas/CPC10/2025-2026/2-semestre
MEQ21,564560566192726,Gestão Pela Qualidade Total e Excelência Operacional,6.0,P3,,,70,Pedro Miguel Guerreiro Felizardo | Bárbara Alexandra Alves Sequeira | Rita Ribeiro Nunes dos Santos Rocha | Pedro Simão Freitas Mendes,https://fenix.tecnico.ulisboa.pt/disciplinas/GPQT10/2025-2026/2-semestre
MEQ21,564560566185872,Dinâmica Molecular,6.0,P3,,,32,Teresa Isabel De Sousa Cavaco Pires | Pedro Jorge Rodrigues Morgado | Eduardo Jorge Morilla Filipe,https://fenix.tecnico.ulisboa.pt/disciplinas/DMole2/2025-2026/1-semestre
MEQ21,564560566192717,Desenvolvimento de Novos Produtos,3.0,P4,2&nbsp;TPC (30%)     Projeto: desenvolvimento do processo para a comercializa&ccedil;&atilde;o de um produto espec&iacute;fico (70%),,19,António Luís Gonçalves de Aguiar | Ana Clara Lopes Marques,https://fenix.tecnico.ulisboa.pt/disciplinas/DNP10/2025-2026/2-semestre
MEQ21,564560566192729,Combustíveis Sustentáveis,6.0,P3,Students must develop a project in groups of four throughout the period on a topic of their own choice; which must be validated by staff.  The project should be subject to:  &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; A flash presentation (5 min + comments from the audience) to be carried out in the third week of classes (March 5); this flash presentation; in video format; should contain the chosen topic; the scope; and the corresponding rationale; and should be delivered on March 4.  &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; An oral presentation (15 min + discussion) in the final 2 weeks of the course classes. The presentation should be delivered in PowerPoint format before the presentations (March 20); and should include; for each slide; a short text with relevant comments that allow the reader to understand the presentation without attending it. This set of comments should be supported by scientific literature cited in an accepted standard form. These comments should be posted in the &#x201c;presentation notes space&#x201d;. After the presentation; a discussion with the group will occur; and the questions may be directed at specific individual group members.  The project makes 70% of the final grade; from which 10% corresponds to the flash presentation; 30 % to the oral presentation and 60 % to the discussion (including the presentation notes). The grade from the discussion may differ among group members.  The remainder 30% of the final grade is an individual evaluation consisting of 2 components:  &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; MAP45 will be carried out on April 1; with forty multiple-choice questions &#x2013; this will account for 20 % of the final grade. The questions in the MAP45 will include all the material covered in the classes and will include; or be solely composed of; questions from the second individual component - see the next bullet.  &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The students should submit one multiple-choice question; including the resolution; answer; and corresponding justification. This will account for 10 % of the final individual grade. The question should be based on a specific section of the subjects covered in the course. Only materials taught in classes are admitted as valid to the evaluation procedure. The assignment of subjects to students will be done on March 13; and the question should be submitted by March 20. All questions will be published on the course webpage. A selection of the questions will be included in MAP45.  &nbsp;  Recovery Exam  As per the rules of IST; all the individual continuous evaluation components can be recovered in the normal examination period. This covers the two individual components; which can be recovered independently:  1) MAP45; also composed of forty multiple-choice questions; will account for 20 % of the final grade. (45 min)  2) Answering one open question will account for 10 % of the final grade and stands for the recovery of the multiple-choice question submission. (15 min)  This recovery exam will take place on April 15; starting with the MAP45. The students will be able to recover either or both of the individual evaluation components. The students must be present at the beginning of the exam; regardless of the part to be recovered. As per IST&#x2019;s rules; the best grade for each component will be retained.,,103,Maria Amélia Nortadas Duarte de Almeida Lemos | Edgar Caetano Fernandes | Marta Ramilo Abrantes | Francisco Manuel Da Silva Lemos,https://fenix.tecnico.ulisboa.pt/disciplinas/CAlt10/2025-2026/2-semestre
MEQ21,564560566185945,Síntese e Integração de Processos,6.0,2º Semestre,,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/SIPro2/2025-2026/1-semestre
MEQ21,564560566185877,Prevenção e Tratamento de Efluentes,6.0,P3,Nota Final= 0.35 T45_1 + 0.35 T45_2 + 0.2 T30+ 0.1 T10 ou Nota Final = Exame    Efluentes gasosos - Teste-45min&nbsp;  Efluentes l&iacute;quidos - Teste 45min  Res&iacute;duos- Teste 30min  Minimiza&ccedil;&atilde;o do consumo de &aacute;gua- Teste10min   ou  Exame&nbsp;    Nota final &gt;= 9.5v&nbsp; &nbsp;  Os alunos t&ecirc;m direito a duas oportunidades de avalia&ccedil;&atilde;o podendo ser uma delas ser utilizada para melhoria de nota. A repescagem/melhoria do T10 e do 1&ordm; e 2&ordm;&nbsp; Teste 45min pode ser efectuada na 1&ordf; data de exame&nbsp;ou; em alternativa;&nbsp;na data do exame de recurso (obviamente cada aluno s&oacute; pode melhorar cada componente uma vez). &nbsp;A melhoria do Teste 30min poder&aacute; ser efectuada na data do exame de recurso.     Os alunos que optarem por exame; podem fazer melhoria de nota no exame da &eacute;poca de recurso.,,96,Helena Maria Rodrigues Vasconcelos Pinheiro | Rui Miguel Galhano dos Santos Lopes | Maria Cristina De Carvalho Silva Fernandes | Maria Joana Castelo-Branco de Assis Teixeira Neiva Correia,https://fenix.tecnico.ulisboa.pt/disciplinas/PTEfl2/2025-2026/1-semestre
MEQ21,564560566192739,Atividades Extracurriculares I,3.0,2º Semestre,,,11,Henrique Aníbal Santos de Matos,https://fenix.tecnico.ulisboa.pt/disciplinas/AExt20/2025-2026/2-semestre
MEQ21,564560566192725,Dissertação de Mestrado em Engenharia Química,30.0,2º Semestre,,,55,Maria Cristina De Carvalho Silva Fernandes | Moisés Luzia Gonçalves Pinto,https://fenix.tecnico.ulisboa.pt/disciplinas/DMEQ10/2025-2026/2-semestre
MEQ21,564560566185865,Tópicos em Economia Circular,6.0,2º Semestre,Abordagem estritamente baseada em projetos; em regime tutorial.     Projeto a desenvolver em grupos de 2 a 4 alunos.&nbsp;       Avalia&ccedil;&atilde;o baseada numa apresenta&ccedil;&atilde;o p&uacute;blica do projeto; com discuss&atilde;o.,,82,Francisco Manuel Da Silva Lemos | Maria Amélia Nortadas Duarte de Almeida Lemos | Carlos Manuel Faria de Barros Henriques | Maria do Rosário Gomes Ribeiro,https://fenix.tecnico.ulisboa.pt/disciplinas/TEC7/2025-2026/1-semestre
MEQ21,564560566192731,Ciência e Design de Polímeros,6.0,P3,,,22,Rui Miguel Galhano dos Santos Lopes | Carlos Miguel Calisto Baleizão | José Paulo Sequeira Farinha,https://fenix.tecnico.ulisboa.pt/disciplinas/CDP10/2025-2026/2-semestre
MEQ21,564560566192723,Química Industrial,6.0,P4,,,54,Pedro Paulo De Lacerda e Oliveira Santos,https://fenix.tecnico.ulisboa.pt/disciplinas/QI10/2025-2026/2-semestre
MEQ21,1408985496306503,Tópicos de Indústria Química,3.0,P3,100% continuous evaluation involves the following assessment components:   NF = 0.4 T30 + 0.4 CS + 0.2 P      T30 (individual):&nbsp;Average grade of the two Tests 30 min (T30) held in class; focusing the topics discussed in the classes/seminars of the previous weeks.    CS (group): Grade of a Case Study challenge focusing plantwide control; P&amp;I diagram solved in max 4 pages.    P (group): Grade of an oral Pitch presentation of 4 minutes with 5 slides maximum by the group members focusing one control equipment/instrument (sensors; actuators; DCS; etc).,,74,Carla Isabel Costa Pinheiro | Sebastião Manuel Tavares da Silva Alves,https://fenix.tecnico.ulisboa.pt/disciplinas/TEC8-2/2025-2026/1-semestre
MEQ21,564560566185875,Processos de Separação Avançados,6.0,P3,2 Testes de 45 min (nota m&eacute;dia m&iacute;nima = 8.0) ou Exame Final (nota m&iacute;nima = 8.0).  1&ordm; Teste (Membranas):&nbsp; 9/12/2025 &agrave;s 18.00.  2&ordm; Teste (Secagem e Adsor&ccedil;&atilde;o) e repescagem do 1&ordm; teste (Membranas) na data do exame normal (EN):&nbsp;22/01/2026 &agrave;s 13:00.       Calculadoras gr&aacute;ficas e&nbsp;dispositivos com acesso &agrave; internet n&atilde;o s&atilde;o permitidos.             3 trabalhos laboratoriais de Ultrafiltra&ccedil;&atilde;o e Electrodi&aacute;lise.&nbsp;&nbsp;  IA n&atilde;o recomendada na elabora&ccedil;&atilde;o dos 3 relat&oacute;rios.&nbsp;  Classifica&ccedil;&atilde;o obtida em anos anteriores &eacute; v&aacute;lida.     Nota labs = AC*0.25+(UF+ED1+ED2)/3*0.75 (nota m&iacute;nima = 9.5)     Nota final = MAX(2T45*0.75+3L*0.25; EN*0.75+3L*0.25) ou ER*0.75+3L*0.25 (nota m&iacute;nima = 9.5),,89,Rita Briz Müller Assis dos Santos | Catarina Leonor Rosa Antunes | Mónica Cristina Faria Besteiro | Maria Diná Ramos Afonso,https://fenix.tecnico.ulisboa.pt/disciplinas/PSAva2/2025-2026/1-semestre
MEQ21,564560566192721,Química Medicinal,6.0,P3,,,17,Alexandra Maria Moita Antunes | Maria Matilde Soares Duarte Marques,https://fenix.tecnico.ulisboa.pt/disciplinas/QM10/2025-2026/2-semestre
MEQ21,564560566185880,Laboratórios de Engenharia Química,3.0,P3,A avalia&ccedil;&atilde;o ser&aacute; cont&iacute;nua; por objetivos relacionados com o trabalho de pesquisa e planeamento de experi&ecirc;ncias; trabalho experimental; tratamento e discuss&atilde;o de resultados. Os v&aacute;rios elementos de avalia&ccedil;&atilde;o t&ecirc;m como objetivo principal diversificar os meios de comunica&ccedil;&atilde;o com os quais o/a(s) aluno/a(s) contactam. Tamb&eacute;m permitem uma avalia&ccedil;&atilde;o mais global e mais justa. Esta multiplicidade de elementos n&atilde;o pretende aumentar a carga de trabalho. O trabalho aut&oacute;nomo expect&aacute;vel &eacute; de 9 horas por semana (correspondente a 3 ECTS).  A avalia&ccedil;&atilde;o incide sobre os seguintes elementos:                &nbsp;Elemento&nbsp;     &nbsp; &nbsp; Data&nbsp;     &nbsp; &nbsp;Peso (%)&nbsp;                   Aulas     &nbsp; &nbsp; Cont&iacute;nuo     &nbsp; 10             Prepara&ccedil;&atilde;o aulas&nbsp;Apresenta&ccedil;&atilde;o interm&eacute;dia     &nbsp; &nbsp; S2; S3; S6; S7&nbsp; &nbsp; S4&nbsp;&nbsp;     &nbsp; 10&nbsp; 30             &nbsp;Apresenta&ccedil;&atilde;o final     &nbsp; &nbsp; S7     &nbsp; 40             &nbsp;Aprendizagem cruzada     &nbsp; &nbsp; S7&nbsp;     &nbsp; 10                                &nbsp;S= Semana. A semana 1 corresponde &agrave; semana que come&ccedil;a a 8 de setembro&nbsp;                         Avalia&ccedil;&atilde;o cont&iacute;nua: trabalho em aula + trabalho aut&oacute;nomo  Trabalho em aulaCrit&eacute;rios de avalia&ccedil;&atilde;o: originalidade das metodologias utilizadas e solu&ccedil;&otilde;es propostas; capacidade para aplicar conhecimentos na resolu&ccedil;&atilde;o de problemas novos; an&aacute;lise cr&iacute;tica dos resultados e solu&ccedil;&otilde;es propostas.                Trabalho aut&oacute;nomo         Objeto:&nbsp;  S2 - estado da arte; objetivo;&nbsp; planeamento e procedimento experimental  S3 - estrat&eacute;gia de tratamento de dados  S5 - planeamento experimental revisto  S6 - conclus&otilde;es e hip&oacute;teses preliminares  Conte&uacute;do esperado: a definir pelo/a docente (depende do trabalho)  Formato: max 2 p&aacute;ginas; com um resumo de 100 palavras  Data: tr&ecirc;s dias antes das aulas 2; 3; 5 e 6 dos trabalhos experimentais.  Crit&eacute;rios de avalia&ccedil;&atilde;o: sendo um documento de trabalho; a avalia&ccedil;&atilde;o incidir&aacute; apenas sobre o conte&uacute;do (qualidade cient&iacute;fica da proposta e respetiva justifica&ccedil;&atilde;o) e n&atilde;o sob a forma.    Apresenta&ccedil;&atilde;o interm&eacute;dia  Objeto: Trabalho experimental realizado e contexto do mesmo; resultados e respetiva an&aacute;lise e discuss&atilde;o.  Conte&uacute;do m&iacute;nimo esperado: contexto geral; estado da arte; objetivo do trabalho; t&eacute;cnica experimental; resultados preliminares; conclus&atilde;o e trabalho futuro.  Formato: apresenta&ccedil;&atilde;o oral (10 min) seguida de discuss&atilde;o individualizada (15 min). A escolha do material de apoio &agrave; apresenta&ccedil;&atilde;o &eacute; livre.  Data: semana 4; no hor&aacute;rio de aula normal;&nbsp;em sala a definir  Crit&eacute;rios de avalia&ccedil;&atilde;o: apresenta&ccedil;&atilde;o: qualidade do enquadramento te&oacute;rico; import&acirc;ncia do conte&uacute;do apresentado; rigor t&eacute;cnico-cient&iacute;fico; clareza da exposi&ccedil;&atilde;o; discuss&atilde;o: qualidade da argumenta&ccedil;&atilde;o.        Apresenta&ccedil;&atilde;o final  Objeto: Conceitos cient&iacute;ficos avan&ccedil;ados espec&iacute;ficos do trabalho experimental realizado; respetivos resultados (eventualmente incluindo o de outros grupos) e an&aacute;lise e discuss&atilde;o aprofundada.  Conte&uacute;do m&iacute;nimo esperado: contexto geral; estado da arte; objetivo do trabalho; planeamento experimental; discuss&atilde;o dos resultados; conclus&otilde;es. A utiliza&ccedil;&atilde;o de metodologias que permitam a an&aacute;lise aprofundada de resultados; p. ex.&nbsp; m&eacute;todos estat&iacute;sticos; modeliza&ccedil;&atilde;o; &eacute; recomendada.  Formato: apresenta&ccedil;&atilde;o oral por poster (em grupo) e quest&otilde;es individualizadas.  Data: semana 7; 23/10.  Crit&eacute;rios de avalia&ccedil;&atilde;o: apresenta&ccedil;&atilde;o: qualidade da apresenta&ccedil;&atilde;o; clareza da exposi&ccedil;&atilde;o; rigor t&eacute;cnico-cient&iacute;fico; import&acirc;ncia do conte&uacute;do apresentado; discuss&atilde;o: qualidade da argumenta&ccedil;&atilde;o.                             Aprendizagem cruzadaObjeto: Capacidade de an&aacute;lise cr&iacute;tica de um trabalho de investiga&ccedil;&atilde;o.Formato: v&iacute;deo de 1 minuto (em resposta a enunciado; a disponibilizar no final da semana 4)Data: semana 8; em data a indicarCrit&eacute;rios de avalia&ccedil;&atilde;o:&nbsp; relev&acirc;ncia dos conceitos;&nbsp;rigor t&eacute;cnico-cient&iacute;fico;&nbsp;qualidade da argumenta&ccedil;&atilde;o,,68,José Maria Galvão Teles Santos Pereira | Laura Margarida de Matos Martins Esteves | Teresa Isabel De Sousa Cavaco Pires | Léa Cecília Souza Gabay | Augusto Rodrigues Fernandes | Miguel Ângelo Joaquim Rodrigues | Pedro Simão Freitas Mendes,https://fenix.tecnico.ulisboa.pt/disciplinas/LEQ2/2025-2026/1-semestre
MEQ21,564560566185868,Dissertação de Mestrado em Engenharia Química,30.0,2º Semestre,,,9,Diogo Alexandre Cipriano Narciso | Moisés Luzia Gonçalves Pinto | Maria Cristina De Carvalho Silva Fernandes,https://fenix.tecnico.ulisboa.pt/disciplinas/DMEQ2/2025-2026/1-semestre
